timestamp,name,x,y,z,rx,ry,rz
4327.141666666666,id_1,0.0,-0.11479686893228,-0.121137341831437,-0.19500519771777983,0.1073820074520445,1.0740168922565236
4327.161180694722,id_1,0.0,-0.1147602609356066,-0.1211287430367259,-0.19424668526871636,0.1085276508360938,1.07306305512744
4327.180694722779,id_1,0.0,-0.114700391064794,-0.1211026542767134,-0.19297673606951982,0.10942473679729882,1.0723682825920329
4327.2002087508345,id_1,0.0,-0.1146411192487685,-0.1210805562655431,-0.19151069047681485,0.1101083457153568,1.071681143431925
4327.219722778891,id_1,0.0,-0.1145926147545878,-0.1210760753898516,-0.19008272346082888,0.11067534281982615,1.0710296457946764
4327.239236806947,id_1,0.0,-0.1145311885078294,-0.121087783734248,-0.18909038972017356,0.11121910440262821,1.070455293397921
4327.258750835003,id_1,0.0,-0.114482626752526,-0.1211233846122816,-0.18961364535143707,0.11200720657309458,1.0700296093742272
4327.278264863059,id_1,0.0,-0.1144507628525618,-0.1211670077453824,-0.19066507775016145,0.11283305950389852,1.0696266722447987
4327.297778891116,id_1,0.0,-0.1144282699215582,-0.1212048484788703,-0.1920009295325821,0.1135391114564972,1.0693445386343663
4327.317292919171,id_1,0.0,-0.114394206487363,-0.1212239021897592,-0.19287838521378264,0.11387494442781002,1.0689284123331648
4327.336806947227,id_1,0.0,-0.1143814913194865,-0.1212464415531832,-0.19347162724973976,0.11410045445862227,1.0687316527063975
4327.356320975284,id_1,0.0,-0.1143704099628651,-0.121269769719407,-0.19414328016317245,0.11423292578840225,1.0686600408756217
4327.3758350033395,id_1,0.0,-0.1143493568860635,-0.1212867807585186,-0.19537501424552137,0.11453702267779599,1.0686593758907905
4327.395349031396,id_1,0.0,-0.114304581265785,-0.1212847523051247,-0.19632813990643772,0.11517804277981561,1.0687462682126712
4327.414863059452,id_1,0.0,-0.1142326267193871,-0.1212428165443853,-0.19662135061698796,0.11598448291612877,1.0689957798888325
4327.434377087508,id_1,0.0,-0.1141411927520971,-0.1211632314023636,-0.1963752499673224,0.11691454684948666,1.0694138943811045
4327.453891115564,id_1,0.0,-0.1140660786508958,-0.1210349846739642,-0.19669571958929558,0.11740581103676559,1.0695071231832887
4327.473405143621,id_1,0.0,-0.1139652490913042,-0.1208061381590292,-0.19627977828319335,0.1190599395774097,1.0699203928097525
4327.4929191716765,id_1,0.0,-0.1139135981368284,-0.1205102760629834,-0.19705498971094268,0.1199556513469964,1.0701026364392907
4327.512433199732,id_1,0.0,-0.1139104640531504,-0.1201023883266999,-0.1991830446168144,0.12133322184219245,1.0704146962223502
4327.531947227789,id_1,0.0,-0.1139282637873762,-0.1195944851595735,-0.20120829533031057,0.12200476384897267,1.0702369976396082
4327.5514612558445,id_1,0.0,-0.1139196149467682,-0.1189050400065279,-0.20009193580843251,0.12283810817477367,1.0706153976674144
4327.570975283901,id_1,0.0,-0.1139488301119518,-0.1181129777350216,-0.19740684200426667,0.12228639264778923,1.07071112171351
4327.590489311957,id_1,0.0,-0.1139923614591382,-0.1172380516333251,-0.19175916149721903,0.12040181712898829,1.0706686179404135
4327.6100033400135,id_1,0.0,-0.1139945398183698,-0.1162404584325453,-0.1853299519531103,0.11933194090251609,1.071580373777241
4327.629517368069,id_1,0.0,-0.1140672404783529,-0.1153008427572631,-0.18039154364420615,0.11820561209780325,1.072133374074784
4327.649031396126,id_1,0.0,-0.1140898838220606,-0.1143419867660351,-0.17720458080689405,0.11832529726023655,1.0726167387766312
4327.6685454241815,id_1,0.0,-0.1141909752650768,-0.1133873290947192,-0.17526588104547414,0.11758950700605422,1.0727315110135967
4327.688059452237,id_1,0.0,-0.1142521273275216,-0.112377072283882,-0.169867501492261,0.11800264013767331,1.0736038958146226
4327.707573480294,id_1,0.0,-0.1143510838020688,-0.111396030097052,-0.16386655352051072,0.11533802062329,1.073277481809498
4327.7270875083495,id_1,0.0,-0.1144193071551841,-0.1103438391214117,-0.15712747796124446,0.11557366362134713,1.074575183113798
4327.746601536406,id_1,0.0,-0.1144364013289237,-0.1092934084664642,-0.15239085237956237,0.11608580432661043,1.0759386218658096
4327.766115564462,id_1,0.0,-0.1145131848238687,-0.108316318433344,-0.1463296479035151,0.11486512151507482,1.0766922474519434
4327.7856295925185,id_1,0.0,-0.1146209907556418,-0.1073585886303454,-0.14154391784179451,0.11423948714999207,1.0778175298705976
4327.805143620574,id_1,0.0,-0.1147318027340342,-0.1064397201314904,-0.1388166924393535,0.11432381602090647,1.0783875535793679
4327.824657648631,id_1,0.0,-0.1148232074370871,-0.10549460536074,-0.13640510154336605,0.1151397476103308,1.0792333964841492
4327.8441716766865,id_1,0.0,-0.1149559516506802,-0.1045773434921917,-0.13627441077055938,0.11502321626940072,1.0793325415877686
4327.863685704742,id_1,0.0,-0.1149841927698152,-0.1035193806563788,-0.13730739650428062,0.11766000433911825,1.0805749902509938
4327.883199732799,id_1,0.0,-0.1151594950788914,-0.1025107761795325,-0.14230599902638727,0.11859576393385668,1.0810873685498992
4327.902713760855,id_1,0.0,-0.115222048859335,-0.1013224321899575,-0.1443427422584747,0.12128817342200858,1.0821822288200589
4327.922227788911,id_1,0.0,-0.1152885499005392,-0.100013541414592,-0.14370690205237516,0.12189424949591166,1.0828300729063842
4327.941741816967,id_1,0.0,-0.1154037081173063,-0.0985854292837787,-0.14049508445927722,0.12014076656027182,1.0834199614097952
4327.9612558450235,id_1,0.0,-0.1154645470820011,-0.0970226255204311,-0.13851739253240464,0.12011048964783674,1.084907434803884
4327.980769873079,id_1,0.0,-0.1154923304391325,-0.0953007423371299,-0.13617468239149058,0.12056594620727294,1.0870599610410612
4328.000283901135,id_1,0.0,-0.1156347681020697,-0.0935563343278155,-0.1319274961520318,0.11638629897485625,1.0871886497275642
4328.019797929192,id_1,0.0,-0.1156263621538861,-0.0916389717180974,-0.12339727842441625,0.11499642867088214,1.0891095388487064
4328.039311957247,id_1,0.0,-0.1157423937759981,-0.0897914535057408,-0.1188588524512001,0.11124164622044173,1.090010061681334
4328.058825985304,id_1,0.0,-0.1158765951507703,-0.0879288107416044,-0.11581606917866775,0.10788809461838644,1.090996976416043
4328.07834001336,id_1,0.0,-0.11592968140674,-0.0859419839012971,-0.11181242069699548,0.10738370646045424,1.0932251986198787
4328.097854041416,id_1,0.0,-0.1160254099232224,-0.0839534646867583,-0.10885902891580847,0.10521855845182013,1.0946453158021041
4328.117368069472,id_1,0.0,-0.1161884400126953,-0.0819779079808529,-0.10730705825888147,0.10202797318713949,1.0952880381778696
4328.1368820975285,id_1,0.0,-0.116399479761861,-0.0800313727232237,-0.10916905113335344,0.09847281069345055,1.0953913192169638
4328.156396125584,id_1,0.0,-0.1164866791998287,-0.0779463653479823,-0.10686771319074742,0.09811585991747959,1.0961509293446956
4328.17591015364,id_1,0.0,-0.1166182455438112,-0.0759122566678594,-0.1048631471359242,0.09666377586510705,1.095670986948102
4328.195424181697,id_1,0.0,-0.1166459857256639,-0.0737468844252944,-0.09951492623652275,0.09584768155086792,1.0966542550149194
4328.214938209752,id_1,0.0,-0.1167960760394487,-0.0716809608355768,-0.09312228478525178,0.09131469324598543,1.0962162321933666
4328.234452237809,id_1,0.0,-0.1168222207987423,-0.069538851192327,-0.0848598190732333,0.08941096111250005,1.0969748457354966
4328.253966265865,id_1,0.0,-0.1168773820545783,-0.0673871251016157,-0.07476898035267417,0.08594123375003745,1.0973969703829087
4328.273480293921,id_1,0.0,-0.1169264367507626,-0.0652720679475897,-0.06540190853112604,0.08117000634740569,1.0980340694402382
4328.292994321977,id_1,0.0,-0.1170349195964095,-0.0631780675738622,-0.053487885142991645,0.07586070840059914,1.0988601776376237
4328.312508350034,id_1,0.0,-0.1171145284746858,-0.0611193099328661,-0.04241440324821148,0.07176236546034233,1.0998717227986998
4328.332022378089,id_1,0.0,-0.1171583205745835,-0.0591143288927658,-0.03222164597593213,0.06812285033183926,1.1005364142705942
4328.351536406145,id_1,0.0,-0.1172446786645796,-0.0571908713228665,-0.021112986690879687,0.06455899735594858,1.101455845132524
4328.371050434202,id_1,0.0,-0.1172768669351631,-0.0553100053088763,-0.009202823055384148,0.06074938948923012,1.1019442001157629
4328.390564462257,id_1,0.0,-0.1173405203758863,-0.0534595218401392,-0.00026005004727149776,0.05955561999969311,1.1029884831304018
4328.410078490314,id_1,0.0,-0.1173710096411008,-0.0516556071860874,0.007481964958650596,0.0589078581457404,1.103607911582289
4328.42959251837,id_1,0.0,-0.1174189787468176,-0.0499130224987125,0.014134180661871287,0.05846036509970083,1.1043418106113598
