timestamp,name,x,y,z,qx,qy,qz,qw
4327.141666666666,id_1,0.0,-0.11479686893228,-0.121137341831437,-0.09268797332274915,0.05103977103452801,0.5104912598367018,0.8533478511160624
4327.161180694722,id_1,0.0,-0.11476026093560661,-0.12112874303672595,-0.09233567395509501,0.05158890494759889,0.5100833522818559,0.8535969083393344
4327.180694722779,id_1,0.0,-0.11470039106479407,-0.12110265427671342,-0.0917389706627841,0.05201928959568423,0.5097918247563791,0.8538092586656897
4327.2002087508345,id_1,0.0,-0.11464111924876853,-0.12108055626554312,-0.09104933416646087,0.05234846962638586,0.5095060453559439,0.8540335158653708
4327.219722778891,id_1,0.0,-0.11459261475458785,-0.12107607538985166,-0.09037741769448508,0.05262209791816789,0.509235620674959,0.8542493311775883
4327.239236806947,id_1,0.0,-0.11453118850782941,-0.12108778373424801,-0.08991127842040036,0.0528839772153974,0.5089946880099085,0.8544259210396105
4327.258750835003,id_1,0.0,-0.11448262675252607,-0.12112338461228167,-0.09016214214418364,0.053259931064026454,0.508803897314836,0.8544897670213852
4327.278264863059,id_1,0.0,-0.11445076285256181,-0.12116700774538242,-0.09066316935589167,0.0536532589158776,0.5086182812165603,0.85452265127518
4327.297778891116,id_1,0.0,-0.11442826992155826,-0.12120484847887038,-0.0912981181774042,0.053988838703792265,0.5084826635906192,0.8545146223093376
4327.317292919171,id_1,0.0,-0.114394206487363,-0.12122390218975923,-0.09171721112714797,0.054149625467889706,0.5082950729035979,0.8545711732247183
4327.336806947227,id_1,0.0,-0.11438149131948658,-0.12124644155318322,-0.09199985622664444,0.05425718258955805,0.5082045351638756,0.8545878158683222
4327.356320975284,id_1,0.0,-0.1143704099628651,-0.12126976971940702,-0.0923187015702132,0.054319857872434825,0.50816751066887,0.854571466573576
4327.3758350033395,id_1,0.0,-0.11434935688606354,-0.1212867807585186,-0.0929022493568838,0.05446319265797107,0.5081553554837623,0.8545063296448443
4327.395349031396,id_1,0.0,-0.11430458126578502,-0.12128475230512478,-0.09335266392138127,0.05476635760859682,0.5081814111886072,0.854422366008419
4327.414863059452,id_1,0.0,-0.11423262671938711,-0.12124281654438532,-0.09348876412599363,0.05514785617938109,0.5082820050015208,0.8543231053487005
4327.434377087508,id_1,0.0,-0.11414119275209711,-0.12116323140236365,-0.09336772338713001,0.05558768262289165,0.5084588851881469,0.8542025754136707
4327.453891115564,id_1,0.0,-0.11406607865089588,-0.12103498467396426,-0.09351834083363869,0.05582021141747078,0.5084936869937978,0.8541502175920147
4327.473405143621,id_1,0.0,-0.1139652490913042,-0.1208061381590292,-0.09331617094959482,0.05660398525019792,0.5086661252176554,0.8540180642990861
4327.4929191716765,id_1,0.0,-0.11391359813682847,-0.12051027606298349,-0.0936811040675186,0.05702762398358554,0.5087331033547957,0.8539100247651834
4327.512433199732,id_1,0.0,-0.11391046405315046,-0.12010238832669998,-0.09468537064252479,0.057678007199262644,0.5088415655459001,0.8536909213788133
4327.531947227789,id_1,0.0,-0.1139282637873762,-0.11959448515957351,-0.09564569562564396,0.0579957724348332,0.5087442441450902,0.8536203402785191
4327.5514612558445,id_1,0.0,-0.11391961494676825,-0.11890504000652799,-0.09511273683320648,0.05839050238937124,0.508911866720158,0.8535530612880597
4327.570975283901,id_1,0.0,-0.1139488301119518,-0.11811297773502165,-0.09384037129314514,0.05813071306778643,0.5089789603499355,0.8536716129958253
4327.590489311957,id_1,0.0,-0.11399236145913828,-0.1172380516333251,-0.091166305637764,0.05724153554917744,0.5090181960424022,0.8539980020012182
4327.6100033400135,id_1,0.0,-0.11399453981836981,-0.11624045843254535,-0.08811245163764936,0.05673464953069243,0.5094674275002784,0.8540844898048912
4327.629517368069,id_1,0.0,-0.11406724047835295,-0.1153008427572631,-0.08576779570374475,0.056201275207426335,0.5097495943389583,0.8541900566949064
4327.649031396126,id_1,0.0,-0.11408988382206069,-0.11434198676603519,-0.08425281038296917,0.056258358492656514,0.5099810303675308,0.8541989286504373
4327.6685454241815,id_1,0.0,-0.11419097526507684,-0.11338732909471921,-0.08333320973771835,0.05590997512943181,0.5100488438840044,0.8542715187154646
4327.688059452237,id_1,0.0,-0.11425212732752167,-0.11237707228388201,-0.08076609024615944,0.05610615214163612,0.5104613205954676,0.8542588475012362
4327.707573480294,id_1,0.0,-0.11435108380206888,-0.11139603009705205,-0.0779238650087254,0.05484697246834991,0.5103782792317032,0.8546541364561712
4327.7270875083495,id_1,0.0,-0.11441930715518416,-0.11034383912141174,-0.07471706035038565,0.054957442910407224,0.5109806371839279,0.8545734776977655
4327.746601536406,id_1,0.0,-0.11443640132892371,-0.10929340846646425,-0.07245982364448153,0.05519725611996172,0.5115945056761084,0.8543850997274335
4327.766115564462,id_1,0.0,-0.11451318482386874,-0.10831631843334404,-0.06957919274436364,0.05461792974976577,0.511963081201545,0.8544409992348874
4327.7856295925185,id_1,0.0,-0.11462099075564183,-0.10735858863034549,-0.06730101093744398,0.05431835639001501,0.5124784623205552,0.8543336091618103
4327.805143620574,id_1,0.0,-0.1147318027340342,-0.10643972013149049,-0.0660029177362651,0.054357334781048684,0.5127389490122524,0.8542761059350846
4327.824657648631,id_1,0.0,-0.11482320743708718,-0.10549460536074,-0.06485256423547447,0.05474214522380854,0.5131116972799282,0.8541158168321733
