timestamp,name,x,y,z,qx,qy,qz,qw
4327.016666666666,id_1,-0.6631210446357727,0.029728401452302933,1.028947114944458,-0.08887050300836563,0.04659102484583855,0.5140197277069092,0.8518890738487244
4327.020833333333,id_1,-0.6631301045417786,0.02978431060910225,1.0288975238800049,-0.08893977105617523,0.046703264117240906,0.5138685703277588,0.8519668579101562
4327.025,id_1,-0.6631598472595215,0.02982696145772934,1.0288527011871338,-0.08905881643295288,0.04678991809487343,0.513729989528656,0.8520333170890808
4327.029166666666,id_1,-0.6632028222084045,0.029873179271817207,1.0288375616073608,-0.08916619420051575,0.0468757338821888,0.5135450959205627,0.852128803730011
4327.033333333333,id_1,-0.6631999015808105,0.029906129464507103,1.028825044631958,-0.0893174558877945,0.04705746844410896,0.5134403705596924,0.8521659970283508
4327.0375,id_1,-0.6631925106048584,0.029949121177196503,1.028771996498108,-0.08942968398332596,0.047210004180669785,0.5133098363876343,0.8522244691848755
4327.041666666667,id_1,-0.6632019281387329,0.029993558302521706,1.02871835231781,-0.08957376331090927,0.047371216118335724,0.513202965259552,0.8522648215293884
4327.045833333334,id_1,-0.663179874420166,0.030035890638828278,1.0287361145019531,-0.08967598527669907,0.047739800065755844,0.5130807161331177,0.8523070812225342
4327.05,id_1,-0.6631908416748047,0.030054746195673943,1.0287117958068848,-0.08977962285280228,0.04794095456600189,0.5129342675209045,0.8523730635643005
4327.054166666667,id_1,-0.6631481051445007,0.030092407017946243,1.0286753177642822,-0.08996780961751938,0.04819125309586525,0.5128078460693359,0.852415144443512
4327.058333333333,id_1,-0.6631337404251099,0.030125057324767113,1.0285987854003906,-0.09013392776250839,0.04842356592416763,0.5126704573631287,0.8524670600891113
4327.0625,id_1,-0.6631399393081665,0.030145710334181786,1.0285290479660034,-0.09031961113214493,0.04862794280052185,0.5125371813774109,0.8525159358978271
4327.066666666667,id_1,-0.6631295084953308,0.030168738216161728,1.0284903049468994,-0.09052672982215881,0.048805661499500275,0.5123938918113708,0.8525699377059937
4327.070833333333,id_1,-0.6631386876106262,0.03017372637987137,1.0284496545791626,-0.09070029109716415,0.049019403755664825,0.5122732520103455,0.852611780166626
4327.075,id_1,-0.6631531119346619,0.030195729807019234,1.028388261795044,-0.0908445492386818,0.04915233328938484,0.5121431946754456,0.8526667356491089
4327.079166666666,id_1,-0.6631325483322144,0.030220001935958862,1.0283311605453491,-0.09099322557449341,0.049293532967567444,0.5120204091072083,0.8527166247367859
4327.083333333333,id_1,-0.663129985332489,0.03023124486207962,1.0282955169677734,-0.09113120287656784,0.04945451766252518,0.5118761658668518,0.8527791500091553
4327.0875,id_1,-0.6631451845169067,0.030244266614317894,1.0282728672027588,-0.09122184664011002,0.049541082233190536,0.5117548704147339,0.8528371453285217
4327.091666666666,id_1,-0.6631691455841064,0.030256979167461395,1.0282654762268066,-0.09134940803050995,0.04967474192380905,0.5116393566131592,0.8528850078582764
4327.095833333333,id_1,-0.6631692051887512,0.03026820532977581,1.0282422304153442,-0.09149501472711563,0.04977371171116829,0.511517345905304,0.852936863899231
4327.1,id_1,-0.6631309986114502,0.030297892168164253,1.0282225608825684,-0.09164194762706757,0.049867916852235794,0.5113961100578308,0.8529883027076721
4327.104166666667,id_1,-0.6631566286087036,0.030294565483927727,1.0281853675842285,-0.09179962426424026,0.05000096559524536,0.5113161206245422,0.853011429309845
4327.108333333334,id_1,-0.6631301045417786,0.030300728976726532,1.028212070465088,-0.09186875075101852,0.05008738860487938,0.5112172961235046,0.8530582785606384
4327.1125,id_1,-0.6631399393081665,0.030292503535747528,1.028204321861267,-0.09203309565782547,0.050168950110673904,0.5111393928527832,0.8530823588371277
4327.116666666667,id_1,-0.6631150841712952,0.03028682991862297,1.0281929969787598,-0.09212953597307205,0.05028821527957916,0.5110430717468262,0.8531225919723511
4327.120833333333,id_1,-0.663107693195343,0.030295206233859062,1.0281596183776855,-0.09226633608341217,0.05040086433291435,0.5109384059906006,0.8531639575958252
4327.125,id_1,-0.6630685925483704,0.030295412987470627,1.0281668901443481,-0.09233160316944122,0.05054151266813278,0.510847270488739,0.8532031178474426
4327.129166666667,id_1,-0.6630464196205139,0.030279353260993958,1.0281902551651,-0.09247951954603195,0.050651177763938904,0.5107598900794983,0.8532329797744751
4327.133333333333,id_1,-0.6630429029464722,0.030257418751716614,1.0281808376312256,-0.09257900714874268,0.05079074203968048,0.5106661915779114,0.8532698154449463
4327.1375,id_1,-0.66298508644104,0.030255300924181938,1.028178095817566,-0.09260260313749313,0.05090054124593735,0.5105676651000977,0.8533197045326233
4327.141666666666,id_1,-0.6629387736320496,0.03024854138493538,1.028164267539978,-0.09268797188997269,0.05103977024555206,0.5104912519454956,0.8533478379249573
4327.145833333333,id_1,-0.6629183292388916,0.03021739050745964,1.028172254562378,-0.09258625656366348,0.05113712698221207,0.5103766918182373,0.8534215688705444
4327.15,id_1,-0.6628705859184265,0.030186675488948822,1.0282084941864014,-0.09257618337869644,0.05124405026435852,0.5102888941764832,0.8534688353538513
4327.154166666666,id_1,-0.6628420352935791,0.030156604945659637,1.0282094478607178,-0.09236733615398407,0.05138280987739563,0.5101882219314575,0.8535433411598206
